165	0.55862
165.91437	0.57436
166.82873	0.58175
167.7431	0.58176
168.65746	0.60011
169.57183	0.60012
170.48619	0.61846
171.40056	0.61847
172.31493	0.61848
173.22929	0.63682
174.14366	0.63683
175.05802	0.64693
175.97239	0.65518
176.88675	0.65519
177.80112	0.67353
178.71549	0.68376
179.62985	0.69187
180.54422	0.69943
181.45858	0.71022
182.37295	0.72856
183.28731	0.73788
184.20168	0.74691
185.11605	0.76525
186.03041	0.76526
186.94478	0.7836
187.85914	0.80194
188.77351	0.80195
189.68788	0.82029
190.60224	0.83863
191.51661	0.83864
192.43097	0.85698
193.34534	0.87532
194.2597	0.87532
195.17407	0.89366
196.08844	0.912
197.0028	0.91261
197.91717	0.94868
198.83153	0.94869
199.7459	0.96703
200.66026	0.96704
201.57463	0.98538
202.489	1.00014
203.40336	1.0037
204.31773	0.9854
205.23209	0.99373
206.14646	1.00935
207.06082	1.02465
207.97519	1.05797
208.88956	1.0588
209.80392	1.08708
210.71829	1.0954
211.63265	1.09678
212.54702	1.1138
213.46138	1.1321
214.37575	1.13665
215.29012	1.16783
216.20448	1.1688
217.11885	1.17414
218.03321	1.20459
218.94758	1.2055
219.86194	1.22772
220.77631	1.2422
221.69068	1.26834
222.60504	1.27905
223.51941	1.30789
224.43377	1.3208
225.34814	1.3522
226.26251	1.3889
227.17687	1.41639
228.09124	1.43511
229.0056	1.4622
229.91997	1.4989
230.83433	1.52541
231.7487	1.53897
232.66307	1.56559
233.57743	1.5722
234.4918	1.58154
235.40616	1.5906
236.32053	1.5906
237.23489	1.5906
238.14926	1.5906
239.06363	1.58166
239.97799	1.5723
240.89236	1.5723
241.80672	1.5723
242.72109	1.5723
243.63545	1.5723
244.54982	1.5723
245.46419	1.5723
246.37855	1.5723
247.29292	1.5723
248.20728	1.5723
249.12165	1.5723
250.03601	1.5761
250.95038	1.5906
251.86475	1.59067
252.77911	1.60752
253.69348	1.609
254.60784	1.609
255.52221	1.6192
256.43657	1.64112
257.35094	1.6457
258.26531	1.66618
259.17967	1.68233
260.09404	1.69058
261.0084	1.71166
261.92277	1.73267
262.83713	1.7536
263.7515	1.77452
264.66587	1.81315
265.58023	1.83803
266.4946	1.87858
267.40896	1.91896
268.32333	1.95904
269.2377	2.01019
270.15206	2.06932
271.06643	2.12806
271.98079	2.20169
272.89516	2.27939
273.80952	2.35616
274.72389	2.45035
275.63826	2.52665
276.55262	2.6207
277.46699	2.71418
278.38135	2.80759
279.29572	2.90118
280.21008	3.01109
281.12445	3.12028
282.03882	3.22877
282.95318	3.33658
283.86755	3.44508
284.78191	3.58698
285.69628	3.72795
286.61064	3.88451
287.52501	4.04106
288.43938	4.1821
289.35374	4.3202
290.26811	4.457
291.18247	4.57097
292.09684	4.67209
293.0112	4.75698
293.92557	4.82357
294.83994	4.88119
295.7543	4.91422
296.66867	4.94694
297.58303	4.97944
298.4974	4.9825
299.41176	4.99479
300.32613	5.01075
301.2405	5.0192
302.15486	5.0192
303.06923	5.0192
303.98359	5.0192
304.89796	5.0192
305.81232	5.0192
306.72669	5.0192
307.64106	5.0192
308.55542	5.0192
309.46979	5.0192
310.38415	5.00489
311.29852	5.0009
312.21289	5.0009
313.12725	5.0009
314.04162	5.0009
314.95598	5.0153
315.87035	5.0192
316.78471	5.0192
317.69908	5.0192
318.61345	5.0192
319.52781	5.0192
320.44218	5.02724
321.35654	5.0376
322.27091	5.0376
323.18527	5.05057
324.09964	5.0559
325.01401	5.0559
325.92837	5.0559
326.84274	5.08049
327.7571	5.0926
328.67147	5.0926
329.58583	5.0926
330.5002	5.11354
331.41457	5.12923
332.32893	5.1293
333.2433	5.1293
334.15766	5.1441
335.07203	5.1659
335.98639	5.1659
336.90076	5.18394
337.81513	5.2026
338.72949	5.2026
339.64386	5.2226
340.55822	5.24335
341.47259	5.25566
342.38695	5.26789
343.30132	5.28426
344.21569	5.30855
345.13005	5.33283
346.04442	5.35698
346.95878	5.38089
347.87315	5.4046
348.78752	5.43102
349.70188	5.46627
350.61625	5.50133
